276,2,0.7400,305,576,440,715
277,2,0.8191,753,535,869,650
277,2,0.6166,286,594,432,718
278,2,0.8160,257,634,406,719
278,2,0.8001,745,517,855,629
278,2,0.2543,600,287,623,310
279,2,0.7475,741,510,847,613
279,2,0.3592,254,659,390,719
280,2,0.7886,735,495,834,591
281,2,0.7732,735,486,829,579
281,2,0.2668,597,287,624,311
282,2,0.7519,833,665,992,719
282,2,0.7030,737,472,820,562
282,2,0.2698,1072,293,1104,310
283,2,0.8220,825,645,986,719
283,2,0.7714,728,467,815,551
283,2,0.3296,1069,293,1104,310
284,2,0.8058,724,456,807,538
284,2,0.7175,808,609,956,719
284,2,0.3966,1062,293,1095,309
285,2,0.7848,724,451,800,530
285,2,0.7598,801,590,947,714
285,2,0.4691,1059,292,1095,310
285,2,0.3916,801,590,1015,715
286,2,0.8292,790,564,922,681
286,2,0.7906,721,441,793,516
286,2,0.4175,1053,292,1088,309
287,2,0.8848,783,553,912,663
287,2,0.7466,721,436,790,510
287,2,0.4675,1050,292,1086,310
288,2,0.8522,775,531,891,632
288,2,0.7060,716,429,785,496
288,2,0.4134,1047,290,1080,309
289,2,0.8388,770,521,883,618
289,2,0.6711,716,424,781,490
289,2,0.3685,1044,290,1075,308
290,2,0.8735,762,503,865,592
290,2,0.7076,710,413,776,480
290,2,0.3990,1032,291,1070,308
291,2,0.8411,759,494,858,581
291,2,0.7681,711,413,774,476
291,2,0.4407,1031,290,1066,309
292,2,0.8028,752,479,845,560
292,2,0.6637,711,408,770,468
292,2,0.4092,1023,290,1058,308
292,2,0.3665,583,307,612,328
293,2,0.8477,750,472,838,553
293,2,0.4749,709,406,767,463
293,2,0.3953,1021,290,1055,308
293,2,0.3516,583,306,611,330
294,2,0.7955,746,461,828,537
294,2,0.5281,705,399,761,455
294,2,0.4251,581,306,610,332
294,2,0.2817,1011,289,1049,308
295,2,0.7650,740,454,822,529
295,2,0.4400,704,398,759,451
295,2,0.3829,580,307,610,334
296,2,0.7831,737,444,815,508
296,2,0.4380,703,391,756,443
296,2,0.2787,577,308,608,336
297,2,0.6745,736,442,811,505
297,2,0.2615,587,260,613,293
298,2,0.7240,820,660,969,718
298,2,0.6264,732,430,801,488
299,2,0.7907,812,643,979,718
299,2,0.6746,730,424,799,485
300,2,0.7870,798,610,942,716
300,2,0.6746,727,415,792,473
300,2,0.3262,572,315,603,342
301,2,0.6534,725,411,788,469
301,2,0.6289,792,597,986,715
301,2,0.3188,570,319,602,344
301,2,0.3118,698,376,745,421
302,2,0.8217,778,569,908,677
302,2,0.7136,723,406,783,457
302,2,0.4571,697,372,741,416
302,2,0.4048,568,319,600,348
303,2,0.8182,773,558,895,665
303,2,0.7926,720,403,780,454
303,2,0.3195,697,369,739,412
303,2,0.2646,567,321,597,348
304,2,0.8170,765,535,875,629
304,2,0.7282,721,399,778,448
304,2,0.3678,563,322,597,352
305,2,0.7952,761,526,867,611
305,2,0.6842,717,396,772,444
305,2,0.4530,561,322,597,353
305,2,0.2658,697,366,735,405
306,2,0.7293,753,507,852,587
306,2,0.6115,715,386,767,433
306,2,0.3689,558,323,593,356
307,2,0.8326,751,499,843,575
307,2,0.5480,716,384,765,431
307,2,0.3602,557,323,591,359
308,2,0.7863,745,483,834,558
308,2,0.4694,713,383,766,424
308,2,0.2687,555,328,590,363
309,2,0.7920,743,477,825,544
309,2,0.3470,553,330,589,364
309,2,0.3014,713,380,762,420
310,2,0.7582,736,464,820,526
310,2,0.4180,551,333,587,368
310,2,0.4166,710,375,758,415
311,2,0.7604,736,459,811,523
311,2,0.5917,710,373,758,413
311,2,0.4842,548,335,587,369
312,2,0.6574,705,368,759,409
312,2,0.6305,731,447,800,508
312,2,0.4834,544,336,581,374
313,2,0.6873,728,443,796,502
313,2,0.5901,543,337,581,376
313,2,0.5228,705,366,766,408
313,2,0.2602,691,346,726,379
314,2,0.6092,725,432,791,487
314,2,0.4973,704,362,754,402
314,2,0.4347,539,343,578,381
314,2,0.2636,688,341,722,375
315,2,0.6083,703,360,756,401
315,2,0.5975,722,427,787,482
315,2,0.5013,535,346,579,383
315,2,0.2920,688,339,721,373
316,2,0.6729,703,357,751,395
316,2,0.6393,720,417,781,472
316,2,0.5898,531,350,573,387
317,2,0.6283,528,351,572,392
317,2,0.6162,718,415,780,465
317,2,0.6113,702,358,752,393
318,2,0.7374,715,412,775,455
318,2,0.7067,844,662,992,718
318,2,0.6915,524,354,570,395
318,2,0.5383,701,356,745,387
319,2,0.8146,837,642,996,719
319,2,0.7507,713,408,772,450
319,2,0.6469,521,355,567,401
319,2,0.4149,700,353,744,387
320,2,0.6871,712,400,765,443
320,2,0.5855,820,607,960,719
320,2,0.5817,516,361,565,408
320,2,0.4067,821,607,1019,719
320,2,0.3950,699,351,744,382
321,2,0.7806,815,584,946,711
321,2,0.6356,711,397,767,440
321,2,0.5697,511,364,563,411
321,2,0.4354,699,348,738,381
322,2,0.8246,801,563,920,668
322,2,0.6780,708,390,759,432
322,2,0.6539,506,368,558,419
322,2,0.4967,698,342,736,376
323,2,0.8198,795,552,910,648
323,2,0.7036,505,372,557,423
323,2,0.6350,706,388,758,427
323,2,0.3714,696,339,736,375
324,2,0.7987,785,530,889,617
324,2,0.5420,498,378,552,434
324,2,0.5202,704,383,759,421
324,2,0.3289,694,337,737,372
325,2,0.8182,779,520,881,608
325,2,0.6388,493,381,550,439
325,2,0.5552,704,379,753,421
326,2,0.8296,772,503,864,581
326,2,0.6042,485,388,545,447
326,2,0.5119,701,378,750,412
326,2,0.2944,693,334,737,365
327,2,0.8207,770,494,857,572
327,2,0.4996,481,392,546,455
327,2,0.4281,700,376,749,411
328,2,0.6991,763,475,844,551
328,2,0.5611,472,399,537,468
328,2,0.4712,700,367,749,404
329,2,0.7989,760,469,841,543
329,2,0.7537,843,681,991,718
329,2,0.6035,465,401,533,473
329,2,0.3937,700,368,747,403
330,2,0.8318,825,639,993,719
330,2,0.7591,753,460,828,525
330,2,0.7022,456,415,527,487
330,2,0.3920,546,318,577,344
330,2,0.2791,695,362,741,396
331,2,0.8211,753,454,824,519
331,2,0.7228,816,619,973,718
331,2,0.7218,451,418,524,497
331,2,0.5066,544,318,574,346
331,2,0.3445,690,324,749,394
331,2,0.2885,693,348,748,395
332,2,0.7833,803,580,936,712
332,2,0.7363,748,444,816,505
332,2,0.6814,438,431,516,513
332,2,0.5077,541,319,573,348
332,2,0.4997,690,323,744,389
333,2,0.8015,798,574,923,691
333,2,0.7725,746,440,812,495
333,2,0.5801,430,436,511,524
333,2,0.5273,690,324,742,387
333,2,0.5107,540,320,572,349
334,2,0.7941,786,548,904,647
334,2,0.6856,416,449,504,541
334,2,0.5556,690,324,741,385
334,2,0.5417,741,428,805,484
334,2,0.5265,536,322,569,351
335,2,0.7685,780,537,889,635
335,2,0.5986,738,419,801,480
335,2,0.5804,689,324,741,383
335,2,0.5500,535,325,569,352
335,2,0.5283,407,450,500,554
335,2,0.4621,739,420,830,484
335,2,0.2530,690,321,737,354
336,2,0.8032,772,517,872,609
336,2,0.6978,738,415,797,470
336,2,0.5413,530,326,566,354
336,2,0.5383,689,326,741,379
336,2,0.4222,388,472,489,579
337,2,0.7938,768,509,862,594
337,2,0.5345,376,483,483,595
337,2,0.5209,689,343,735,377
337,2,0.5154,734,414,789,465
337,2,0.4663,529,325,561,355
337,2,0.4651,689,320,736,377
337,2,0.4328,735,413,817,468
338,2,0.6818,1070,675,1262,719
338,2,0.5830,760,485,849,573
338,2,0.5774,732,407,784,452
338,2,0.4979,524,325,558,358
338,2,0.4965,689,346,733,372
338,2,0.4764,689,316,736,372
338,2,0.2657,350,503,469,630
339,2,0.8116,758,483,841,562
339,2,0.7350,1053,659,1242,718
339,2,0.6941,729,402,784,450
339,2,0.6398,522,327,557,361
339,2,0.6366,336,514,462,642
339,2,0.4984,688,315,736,371
339,2,0.4611,688,344,736,371
340,2,0.8264,1021,624,1207,718
340,2,0.7588,752,469,830,544
340,2,0.6553,727,398,785,442
340,2,0.6519,301,539,445,699
340,2,0.5174,519,329,553,364
340,2,0.4835,689,315,735,369
341,2,0.7553,749,465,825,535
341,2,0.7460,1007,608,1182,716
341,2,0.6040,282,551,435,718
341,2,0.5929,726,392,776,438
341,2,0.4745,726,393,798,439
341,2,0.4722,515,330,554,368
341,2,0.4429,688,312,736,366
341,2,0.2859,517,328,565,366
342,2,0.8063,244,598,411,720
342,2,0.7448,981,581,1138,697
342,2,0.7420,746,452,816,511
342,2,0.6349,724,384,770,429
342,2,0.5922,512,334,548,371
342,2,0.4412,687,312,731,362
343,2,0.7909,227,623,398,720
343,2,0.7214,742,448,815,510
343,2,0.6407,970,568,1118,661
343,2,0.6246,721,386,776,427
343,2,0.5962,510,332,548,373
343,2,0.5081,688,336,728,363
343,2,0.3037,686,309,732,362
344,2,0.7384,737,438,802,497
344,2,0.6906,719,382,769,421
344,2,0.6066,505,337,543,376
344,2,0.5403,686,313,729,359
344,2,0.5044,950,546,1086,637
344,2,0.3465,220,675,359,718
345,2,0.7274,736,433,801,490
345,2,0.7259,716,379,763,418
345,2,0.6899,502,339,540,378
345,2,0.6247,940,537,1071,615
345,2,0.5381,687,309,727,357
346,2,0.6905,715,375,760,411
346,2,0.6647,497,344,539,383
346,2,0.6428,733,425,793,479
346,2,0.5189,923,520,1041,599
346,2,0.4084,686,308,729,354
346,2,0.2888,545,274,583,320
347,2,0.6897,714,373,759,409
347,2,0.6400,732,422,791,474
347,2,0.6341,493,346,536,384
347,2,0.6039,915,510,1029,581
347,2,0.4869,685,308,730,353
348,2,0.7003,713,367,754,402
348,2,0.6941,488,349,531,387
348,2,0.6588,726,414,784,462
348,2,0.6361,900,494,1008,573
348,2,0.6128,859,679,996,719
348,2,0.5439,686,307,729,352
349,2,0.7292,848,660,987,719
349,2,0.6326,723,411,781,457
349,2,0.6285,484,351,529,389
349,2,0.5929,713,365,754,400
349,2,0.5463,894,488,996,568
349,2,0.4879,686,308,729,351
350,2,0.7262,477,355,523,395
350,2,0.7083,829,618,970,719
350,2,0.6516,883,478,976,542
350,2,0.5339,685,305,724,347
350,2,0.5251,710,361,752,395
350,2,0.4675,722,405,777,447
351,2,0.6590,821,601,954,716
351,2,0.6029,475,356,520,399
351,2,0.5631,882,473,967,543
351,2,0.5233,709,361,753,394
351,2,0.4862,724,402,775,443
351,2,0.4518,685,304,722,345
351,2,0.4411,821,601,1008,718
352,2,0.6756,866,462,950,515
352,2,0.6567,808,573,928,675
352,2,0.5979,469,358,516,403
352,2,0.4899,708,357,757,391
352,2,0.4423,720,394,769,439
352,2,0.3498,685,304,723,343
353,2,0.8497,800,560,913,649
353,2,0.6634,464,358,513,406
353,2,0.6145,869,457,942,512
353,2,0.6137,717,389,768,435
353,2,0.4780,708,355,746,387
353,2,0.4528,684,304,721,342
353,2,0.2589,861,455,941,501
354,2,0.7202,788,535,892,622
354,2,0.6594,457,366,510,412
354,2,0.5835,714,386,763,426
354,2,0.5159,851,446,928,503
354,2,0.4350,685,305,718,340
354,2,0.3794,705,351,744,381
355,2,0.7430,785,525,884,607
355,2,0.6476,452,369,507,415
355,2,0.6158,715,381,761,424
355,2,0.6070,847,442,919,485
355,2,0.4271,705,349,742,379
355,2,0.4260,685,304,719,339
356,2,0.7880,775,507,867,583
356,2,0.6757,838,433,911,489
356,2,0.5787,705,377,758,415
356,2,0.4962,444,374,497,422
356,2,0.3109,706,356,757,415
356,2,0.3009,684,304,718,338
356,2,0.2771,705,350,738,376
357,2,0.7994,771,499,858,572
357,2,0.6258,834,429,901,478
357,2,0.5968,706,376,756,413
357,2,0.5878,441,378,494,426
358,2,0.8377,765,481,847,554
358,2,0.6563,706,370,753,409
358,2,0.6395,430,381,489,435
358,2,0.6125,828,422,894,473
358,2,0.3840,684,301,722,335
358,2,0.2936,703,343,736,371
359,2,0.8244,761,474,840,544
359,2,0.5756,425,383,485,440
359,2,0.4552,705,369,751,407
359,2,0.4497,824,419,888,466
359,2,0.3059,683,300,721,334
359,2,0.2613,702,341,753,404
360,2,0.7823,755,463,829,524
360,2,0.6438,414,389,477,449
360,2,0.5560,818,412,878,452
360,2,0.5127,700,339,750,401
360,2,0.2963,701,339,746,378
360,2,0.2755,682,299,715,333
360,2,0.2705,702,355,749,402
361,2,0.8706,753,456,823,517
361,2,0.5918,701,354,748,398
361,2,0.5297,409,391,472,454
361,2,0.5028,818,410,872,448
362,2,0.7121,397,403,465,464
362,2,0.6683,747,446,817,502
362,2,0.5056,700,348,752,395
362,2,0.4841,808,401,868,449
362,2,0.4625,808,402,899,452
363,2,0.7834,744,441,810,494
363,2,0.7696,391,404,462,470
363,2,0.5299,700,350,760,395
363,2,0.4813,805,399,862,443
363,2,0.4741,700,354,749,392
363,2,0.4028,805,399,883,445
364,2,0.7241,377,410,448,480
364,2,0.6959,740,430,802,483
364,2,0.5414,701,353,746,388
364,2,0.3818,740,430,827,485
364,2,0.3601,801,394,855,434
365,2,0.7112,370,414,445,488
365,2,0.6967,737,424,801,477
365,2,0.5534,700,353,742,386
365,2,0.5082,799,391,852,433
366,2,0.6967,353,424,435,501
366,2,0.6378,734,417,794,466
366,2,0.6069,700,348,741,381
366,2,0.4486,794,386,847,425
366,2,0.3355,682,296,711,324
367,2,0.7633,732,414,788,460
367,2,0.6404,345,427,428,507
367,2,0.5586,792,384,841,421
367,2,0.5329,699,345,742,379
367,2,0.2674,682,297,709,324
368,2,0.7534,729,408,782,449
368,2,0.6218,698,341,736,375
368,2,0.6024,326,439,416,525
368,2,0.5575,788,381,836,417
369,2,0.7632,728,403,780,446
369,2,0.6646,786,378,833,412
369,2,0.6405,697,342,737,374
369,2,0.6269,318,444,409,535
370,2,0.7067,1024,683,1204,719
370,2,0.6957,295,457,394,555
370,2,0.6757,781,374,845,413
370,2,0.6502,725,398,777,437
370,2,0.6350,697,340,740,371
371,2,0.7046,1009,660,1196,719
371,2,0.6815,282,465,386,567
371,2,0.6752,722,394,775,433
371,2,0.6539,696,341,740,371
371,2,0.5750,779,371,845,411
371,2,0.5704,778,372,826,408
372,2,0.8254,255,481,365,588
372,2,0.8083,720,387,769,428
372,2,0.7766,979,624,1198,718
372,2,0.5835,776,368,822,403
372,2,0.3926,775,367,845,406
372,2,0.3529,694,335,732,368
372,2,0.2859,690,322,729,365
373,2,0.8421,965,609,1131,718
373,2,0.8121,240,486,359,600
373,2,0.8073,718,385,767,424
373,2,0.5505,775,366,823,402
373,2,0.4577,694,333,729,364
373,2,0.4031,773,365,847,405
373,2,0.3311,692,323,729,365
374,2,0.8350,206,506,336,632
374,2,0.7762,941,580,1093,704
374,2,0.7662,716,380,763,417
374,2,0.6461,770,362,818,396
374,2,0.5475,695,326,727,361
374,2,0.2781,716,382,782,421
375,2,0.8209,188,517,325,643
375,2,0.8114,930,568,1076,686
375,2,0.7126,769,360,815,393
375,2,0.7032,715,378,762,415
375,2,0.4972,695,326,728,360
376,2,0.8416,142,540,299,692
376,2,0.8336,912,545,1044,647
376,2,0.6548,713,373,763,409
376,2,0.5990,768,358,811,388
376,2,0.4798,768,358,822,392
376,2,0.4431,694,327,729,357
377,2,0.8486,117,554,284,710
377,2,0.7811,902,535,1029,636
377,2,0.6913,712,372,768,406
377,2,0.6615,767,355,807,386
377,2,0.3682,694,320,730,356
378,2,0.7823,61,575,249,718
378,2,0.7633,888,515,1003,608
378,2,0.7466,710,367,757,401
378,2,0.6608,764,354,805,384
378,2,0.3658,693,318,726,353
379,2,0.8006,881,508,990,595
379,2,0.7523,709,366,758,399
379,2,0.7120,763,351,803,381
379,2,0.6968,26,600,229,718
379,2,0.3918,692,321,727,352
380,2,0.7239,2,641,183,718
380,2,0.7026,707,364,756,392
380,2,0.6819,867,486,971,577
380,2,0.6214,760,347,802,379
380,2,0.4309,692,321,728,351
381,2,0.6879,862,476,960,563
381,2,0.6704,707,361,758,391
381,2,0.6470,0,663,155,719
381,2,0.5232,758,347,801,376
381,2,0.3213,690,318,726,350
382,2,0.7805,851,472,942,545
382,2,0.7537,756,343,797,373
382,2,0.5580,704,357,744,386
382,2,0.2962,690,319,720,346
383,2,0.7642,755,342,792,369
383,2,0.7057,844,465,935,540
383,2,0.5852,703,356,745,385
383,2,0.3465,691,319,719,345
384,2,0.8000,836,453,921,523
384,2,0.7547,753,341,793,369
384,2,0.7229,702,351,743,382
384,2,0.2914,691,319,716,344
385,2,0.7692,831,448,910,513
385,2,0.7334,752,340,792,368
385,2,0.7278,703,350,744,379
386,2,0.7048,749,338,788,366
386,2,0.6829,701,347,740,374
386,2,0.6783,823,440,899,505
387,2,0.7091,820,434,895,497
387,2,0.6733,701,344,743,372
387,2,0.6713,748,336,787,363
388,2,0.6016,699,339,744,370
388,2,0.5675,748,336,785,361
388,2,0.5039,811,425,883,486
389,2,0.6121,809,422,879,476
389,2,0.5922,698,340,740,368
389,2,0.5054,746,335,784,358
390,2,0.5453,698,338,736,366
390,2,0.5340,744,335,782,357
390,2,0.5048,805,415,867,467
390,2,0.2817,686,307,712,335
391,2,0.4960,744,329,776,355
391,2,0.4817,698,336,732,363
391,2,0.4599,802,413,864,462
391,2,0.2601,684,297,710,334
392,2,0.6578,743,327,774,354
392,2,0.5794,697,332,733,359
392,2,0.5716,797,407,856,455
392,2,0.4132,684,293,709,331
393,2,0.5904,742,328,775,353
393,2,0.5315,697,331,731,358
393,2,0.5013,794,402,851,451
393,2,0.4265,683,294,710,330
394,2,0.5958,741,325,773,350
394,2,0.5946,695,329,733,356
394,2,0.5142,791,395,846,444
394,2,0.3925,682,289,708,327
394,2,0.3762,685,298,708,329
395,2,0.5970,740,323,772,350
395,2,0.5020,790,392,852,441
395,2,0.4644,694,330,733,355
395,2,0.3911,683,289,706,325
395,2,0.3503,686,304,708,329
396,2,0.4991,738,322,768,345
396,2,0.4909,784,388,835,432
396,2,0.3663,685,295,708,328
396,2,0.3054,682,291,705,326
396,2,0.2845,694,329,735,354
397,2,0.6204,737,321,767,345
397,2,0.4713,777,385,834,428
397,2,0.3730,682,290,707,326
397,2,0.2785,694,326,728,351
398,2,0.5066,772,382,827,424
398,2,0.4485,736,319,764,340
398,2,0.3621,693,325,728,350
399,2,0.4936,773,379,822,422
399,2,0.4314,736,319,764,340
399,2,0.3675,771,379,840,423
399,2,0.3235,693,323,726,347
400,2,0.6367,771,376,817,417
400,2,0.4816,736,318,763,339
400,2,0.3810,693,319,723,344
400,2,0.3312,770,375,847,417
401,2,0.5049,770,373,821,413
401,2,0.4279,735,318,763,339
401,2,0.3669,769,372,846,416
401,2,0.3382,693,317,722,343
402,2,0.5912,768,368,814,405
402,2,0.3179,694,317,722,341
402,2,0.3122,731,316,762,338
403,2,0.5446,767,367,812,403
403,2,0.4370,730,308,760,337
403,2,0.3078,693,318,724,340
404,2,0.6210,763,363,804,399
404,2,0.4715,729,305,761,336
405,2,0.5153,762,361,803,398
405,2,0.4691,729,305,760,336
406,2,0.5772,729,307,759,333
406,2,0.4642,755,359,800,393
407,2,0.6452,729,309,760,333
407,2,0.6112,752,355,798,390
407,2,0.2911,682,289,703,317
408,2,0.6807,752,350,797,388
408,2,0.4965,728,305,760,330
408,2,0.2768,682,288,703,316
408,2,0.2634,684,296,713,330
409,2,0.6554,752,350,797,386
409,2,0.4401,728,303,760,329
410,2,0.6880,751,348,792,383
410,2,0.2851,728,302,755,326
411,2,0.5998,751,347,789,382
412,2,0.3729,750,344,788,377
412,2,0.2619,727,301,752,324
413,2,0.3439,747,344,787,375
413,2,0.2618,726,301,751,324
414,2,0.5028,746,341,784,371
414,2,0.3596,725,301,751,323
414,2,0.3411,687,304,714,326
415,2,0.5364,745,340,781,369
415,2,0.2563,687,304,714,325
416,2,0.4254,742,338,778,366
417,2,0.4147,742,337,777,364
418,2,0.4417,741,335,776,362
419,2,0.3239,741,335,773,361
421,2,0.2526,740,328,767,358
422,2,0.2891,738,326,766,355
423,2,0.3595,738,323,766,353
424,2,0.3091,735,321,763,349
425,2,0.3151,735,321,763,348
426,2,0.3551,734,321,761,345
426,2,0.2902,578,287,600,308
427,2,0.3616,735,320,760,344
427,2,0.2525,577,288,600,308
428,2,0.3617,732,318,759,343
428,2,0.3007,576,289,598,310
428,2,0.2529,715,293,738,312
429,2,0.3682,714,292,738,312
429,2,0.3620,576,290,597,310
429,2,0.3245,731,316,759,342
429,2,0.3115,682,283,706,309
430,2,0.4301,574,290,596,311
430,2,0.4002,713,292,738,311
430,2,0.3352,683,288,705,309
430,2,0.3347,729,311,758,340
431,2,0.4082,713,292,737,310
431,2,0.3574,573,291,596,312
431,2,0.3281,682,285,705,308
431,2,0.2544,729,315,758,339
432,2,0.3444,571,293,595,314
432,2,0.3228,713,290,737,308
432,2,0.3030,683,287,706,308
432,2,0.2568,728,312,757,337
433,2,0.3418,571,292,594,313
433,2,0.3036,714,290,738,308
433,2,0.2761,683,287,705,307
433,2,0.2598,728,311,758,337
434,2,0.4232,683,289,708,307
434,2,0.3776,570,292,595,316
434,2,0.3573,728,308,757,333
434,2,0.2816,711,289,736,308
435,2,0.5024,684,288,711,307
435,2,0.4100,569,291,595,317
435,2,0.3234,728,306,756,333
435,2,0.2639,710,288,735,307
436,2,0.4111,684,287,713,306
436,2,0.3061,727,306,753,331
436,2,0.2664,567,292,593,318
437,2,0.4012,684,288,709,306
437,2,0.2862,727,306,750,331
439,2,0.2806,727,306,749,329
444,2,0.2613,554,307,580,327
445,2,0.2712,554,309,580,329
446,2,0.2545,551,308,580,332
448,2,0.2910,546,312,583,336
451,2,0.2710,543,318,578,340
452,2,0.3615,541,320,576,343
453,2,0.4753,540,321,575,344
454,2,0.6649,535,322,573,347
455,2,0.5237,532,323,569,350
456,2,0.7311,529,324,564,352
457,2,0.7263,528,324,563,352
458,2,0.7147,527,325,558,354
459,2,0.7069,525,324,557,357
459,2,0.2524,680,272,701,292
460,2,0.6184,522,325,560,362
461,2,0.5406,520,327,556,363
462,2,0.4266,516,333,553,369
463,2,0.5830,514,336,550,371
464,2,0.5498,511,345,546,374
464,2,0.2824,681,268,703,290
465,2,0.5673,510,346,546,376
465,2,0.2557,681,268,702,290
466,2,0.6806,505,349,544,382
467,2,0.6044,504,350,541,383
468,2,0.5572,499,354,549,388
469,2,0.4800,497,355,537,390
470,2,0.6529,490,359,534,398
471,2,0.5582,487,362,528,403
471,2,0.3246,487,361,548,403
472,2,0.6175,481,369,525,407
472,2,0.4035,484,368,540,407
473,2,0.6990,480,370,524,409
474,2,0.5961,474,375,519,415
474,2,0.3303,472,376,543,419
475,2,0.5897,470,379,517,420
476,2,0.5440,462,386,513,429
477,2,0.6383,458,389,513,434
478,2,0.6488,451,395,506,443
479,2,0.5028,445,400,500,449
480,2,0.7781,436,409,495,461
481,2,0.5306,431,412,492,467
482,2,0.6660,420,421,484,478
483,2,0.6119,413,425,480,485
